Trip_ID,Zone Start,Route,Zone End,Direction,Tag_off_hour,Tag_on_hour,Tag_on_minute,Tag_off_minute
84159,1.0,577,5.0,Inbound,16.0,11,6,7
84160,5.0,554,5.0,Outbound,17.0,14,6,10
84161,1.0,572,5.0,Outbound,7.0,17,7,9
84162,1.0,555,5.0,Inbound,9.0,5,12,3
84163,6.0,550,6.0,Outbound,12.0,8,7,9
84164,2.0,555,2.0,Inbound,15.0,12,8,3
84165,1.0,571,6.0,Outbound,16.0,13,9,3
84166,1.0,573,5.0,Outbound,17.0,14,9,11
84167,3.0,578,4.0,Outbound,12.0,9,7,3
84168,1.0,555,5.0,Inbound,17.0,14,3,6
84169,1.0,555,5.0,Inbound,11.0,8,3,8
84170,6.0,550,6.0,Outbound,16.0,12,2,7
84171,5.0,561,5.0,Inbound,8.0,22,4,6
84172,5.0,552,6.0,Outbound,15.0,20,10,1
84173,2.0,555,4.0,Outbound,13.0,10,3,4
84174,4.0,570,6.0,Inbound,9.0,1,11,1
84175,9.0,563,7.0,Inbound,8.0,21,6,3
84176,1.0,554,5.0,Outbound,12.0,9,11,2
84177,6.0,560,6.0,Inbound,13.0,10,9,6
84178,5.0,572,5.0,Inbound,11.0,7,1,2
84179,1.0,555,2.0,Inbound,10.0,7,6,6
84180,1.0,571,6.0,Inbound,7.0,7,6,1
84181,1.0,555,6.0,Outbound,17.0,13,12,7
84182,5.0,550,6.0,Inbound,11.0,7,3,3
84183,1.0,575,4.0,Inbound,6.0,22,2,5
84184,6.0,554,5.0,Outbound,15.0,11,4,9
84185,12.0,567,8.0,Inbound,19.0,15,8,10
84186,5.0,561,5.0,Inbound,8.0,17,10,4
84187,1.0,555,5.0,Outbound,12.0,9,1,8
84188,3.0,555,3.0,Inbound,12.0,9,6,4
84189,1.0,555,16.0,Inbound,6.0,5,6,6
84190,1.0,555,6.0,Inbound,16.0,13,7,3
84191,5.0,553,6.0,Inbound,9.0,6,11,10
84192,1.0,573,5.0,Inbound,6.0,6,8,1
84193,2.0,555,4.0,Inbound,15.0,12,10,9
84194,3.0,555,3.0,Inbound,17.0,14,2,4
84195,7.0,554,5.0,Outbound,8.0,21,2,1
84196,1.0,555,4.0,Outbound,13.0,9,9,12
84197,1.0,555,3.0,Outbound,16.0,13,11,12
84198,1.0,569,4.0,Outbound,18.0,15,1,6
84199,3.0,566,2.0,Outbound,17.0,14,2,4
84200,1.0,555,6.0,Inbound,8.0,20,3,8
84201,6.0,560,6.0,Outbound,10.0,7,3,1
84202,4.0,573,6.0,Inbound,8.0,16,9,12
84203,1.0,555,4.0,Inbound,17.0,13,3,5
84204,1.0,575,4.0,Outbound,10.0,7,10,2
84205,1.0,555,3.0,Inbound,19.0,16,4,6
84206,1.0,581,6.0,Outbound,18.0,11,8,2
84207,6.0,571,6.0,Outbound,18.0,15,9,3
84208,5.0,552,5.0,Outbound,15.0,12,4,2
84209,5.0,560,6.0,Inbound,15.0,12,10,1
84210,1.0,555,5.0,Outbound,14.0,11,3,5
84211,1.0,573,9.0,Inbound,6.0,6,5,8
84212,3.0,566,8.0,Outbound,17.0,13,12,5
84213,2.0,555,5.0,Outbound,21.0,17,12,1
84214,6.0,560,6.0,Outbound,15.0,12,3,6
84215,5.0,552,5.0,Inbound,14.0,11,12,6
84216,6.0,550,17.0,Inbound,15.0,11,6,7
84217,2.0,555,6.0,Outbound,8.0,23,6,6
84218,2.0,577,5.0,Inbound,8.0,6,5,7
84219,2.0,555,3.0,Outbound,15.0,12,10,11
84220,1.0,555,7.0,Inbound,11.0,8,3,10
84221,2.0,555,6.0,Outbound,18.0,15,9,11
84222,6.0,563,7.0,Outbound,16.0,13,6,6
84223,6.0,560,6.0,Inbound,17.0,13,6,2
84224,5.0,575,6.0,Inbound,8.0,17,11,1
84225,1.0,576,16.0,Inbound,15.0,11,8,11
84226,1.0,581,9.0,Inbound,8.0,15,7,8
84227,4.0,554,5.0,Inbound,7.0,7,5,8
84228,4.0,555,6.0,Outbound,17.0,13,10,11
84229,2.0,579,4.0,Outbound,17.0,13,12,12
84230,2.0,569,6.0,Inbound,7.0,6,12,6
84231,1.0,573,5.0,Outbound,18.0,15,5,8
84232,1.0,573,5.0,Outbound,16.0,23,4,7
84233,5.0,553,14.0,Outbound,22.0,17,1,6
84234,1.0,555,5.0,Outbound,19.0,16,2,7
84235,1.0,555,7.0,Outbound,9.0,5,2,7
84236,2.0,566,2.0,Outbound,18.0,15,9,11
84237,4.0,555,3.0,Outbound,16.0,10,4,9
84238,3.0,555,3.0,Inbound,22.0,23,1,1
84239,6.0,560,6.0,Outbound,11.0,7,2,5
84240,5.0,577,4.0,Outbound,0.0,21,4,7
84241,2.0,570,17.0,Outbound,9.0,6,11,11
84242,4.0,554,5.0,Outbound,15.0,12,12,1
84243,2.0,574,6.0,Inbound,18.0,14,10,1
84244,6.0,554,5.0,Inbound,12.0,9,7,8
84245,1.0,566,6.0,Inbound,8.0,14,3,8
84246,6.0,553,5.0,Inbound,9.0,6,3,8
84247,1.0,555,5.0,Inbound,15.0,12,1,7
84248,2.0,555,5.0,Inbound,16.0,13,1,5
84249,5.0,550,10.0,Inbound,13.0,10,12,11
84250,0.0,575,6.0,Inbound,14.0,11,1,1
84251,2.0,555,6.0,Outbound,13.0,10,3,3
84252,6.0,550,6.0,Outbound,8.0,13,1,6
84253,1.0,581,6.0,Inbound,8.0,18,1,9
84254,1.0,555,5.0,Inbound,8.0,22,5,8
84255,1.0,566,3.0,Outbound,18.0,22,3,3
84256,1.0,573,6.0,Outbound,16.0,13,12,3
84257,1.0,555,4.0,Inbound,10.0,7,2,4
84258,1.0,555,6.0,Inbound,15.0,12,1,8
84259,9.0,561,5.0,Outbound,18.0,15,12,1
84260,7.0,563,8.0,Outbound,7.0,7,8,8
84261,6.0,571,6.0,Outbound,17.0,13,8,11
84262,6.0,550,6.0,Outbound,13.0,10,8,3
84263,4.0,573,5.0,Inbound,7.0,7,3,3
84264,6.0,550,6.0,Outbound,8.0,6,8,9
84265,6.0,560,6.0,Outbound,17.0,14,12,2
84266,3.0,578,5.0,Outbound,17.0,14,11,10
84267,1.0,555,3.0,Inbound,20.0,17,4,5
84268,4.0,554,5.0,Outbound,16.0,13,7,9
84269,2.0,570,6.0,Inbound,14.0,10,3,6
84270,1.0,555,5.0,Inbound,7.0,6,9,11
84271,6.0,581,5.0,Inbound,8.0,1,12,12
84272,3.0,563,2.0,Inbound,10.0,6,6,6
84273,5.0,555,6.0,Inbound,11.0,8,3,7
84274,6.0,560,6.0,Outbound,11.0,7,9,8
84275,5.0,550,6.0,Outbound,12.0,9,3,4
84276,6.0,560,6.0,Inbound,8.0,18,4,8
84277,1.0,555,5.0,Inbound,7.0,7,4,7
84278,1.0,569,6.0,Outbound,17.0,6,10,12
84279,1.0,555,1.0,Inbound,10.0,7,12,12
84280,5.0,552,6.0,Inbound,16.0,12,12,12
84281,2.0,555,1.0,Inbound,15.0,12,11,10
84282,1.0,573,9.0,Outbound,18.0,15,9,10
84283,3.0,555,5.0,Outbound,22.0,12,10,9
84284,7.0,563,8.0,Outbound,13.0,9,6,8
84285,1.0,555,5.0,Outbound,13.0,10,3,6
84286,5.0,572,6.0,Outbound,16.0,12,6,9
84287,9.0,566,6.0,Inbound,8.0,1,7,12
84288,8.0,565,8.0,Outbound,16.0,13,2,3
84289,5.0,550,5.0,Inbound,9.0,18,3,5
84290,1.0,576,6.0,Outbound,18.0,14,1,8
84291,1.0,573,5.0,Inbound,8.0,10,11,1
84292,2.0,563,7.0,Outbound,11.0,8,5,8
84293,2.0,555,6.0,Inbound,9.0,6,11,5
84294,6.0,563,7.0,Inbound,13.0,16,5,6
84295,4.0,555,5.0,Outbound,17.0,13,8,9
84296,5.0,572,7.0,Inbound,13.0,10,11,4
84297,6.0,550,5.0,Outbound,8.0,23,7,6
84298,1.0,577,2.0,Inbound,8.0,1,5,12
84299,6.0,560,6.0,Outbound,8.0,5,7,8
84300,1.0,573,5.0,Outbound,17.0,14,7,10
84301,4.0,555,6.0,Outbound,22.0,19,9,10
84302,1.0,551,5.0,Outbound,17.0,14,11,2
84303,1.0,577,13.0,Inbound,7.0,6,11,1
84304,7.0,572,6.0,Outbound,19.0,16,8,11
84305,5.0,574,6.0,Inbound,15.0,11,10,12
84306,2.0,555,6.0,Outbound,11.0,7,4,9
84307,1.0,555,5.0,Outbound,13.0,10,3,6
84308,9.0,567,8.0,Outbound,6.0,6,7,8
84309,6.0,572,6.0,Outbound,10.0,1,5,12
84310,5.0,550,14.0,Inbound,8.0,5,12,7
84311,2.0,555,6.0,Inbound,22.0,8,5,9
84312,4.0,555,6.0,Inbound,12.0,9,7,10
84313,2.0,566,6.0,Inbound,15.0,12,9,3
84314,1.0,575,6.0,Inbound,7.0,7,7,3
84315,1.0,555,4.0,Inbound,16.0,13,4,5
84316,5.0,572,5.0,Inbound,15.0,12,3,11
84317,5.0,552,4.0,Outbound,10.0,6,7,6
84318,1.0,555,4.0,Outbound,20.0,17,2,3
84319,1.0,555,6.0,Inbound,6.0,5,5,10
84320,1.0,561,5.0,Inbound,10.0,7,6,9
84321,5.0,552,5.0,Inbound,11.0,7,7,5
84322,5.0,553,5.0,Outbound,15.0,12,12,12
84323,6.0,560,6.0,Outbound,6.0,6,8,10
84324,3.0,573,1.0,Inbound,6.0,6,7,12
84325,5.0,555,4.0,Outbound,8.0,8,7,6
84326,1.0,581,10.0,Inbound,8.0,11,4,9
84327,1.0,573,14.0,Outbound,18.0,14,6,2
84328,5.0,575,5.0,Outbound,18.0,15,6,7
84329,4.0,578,5.0,Inbound,13.0,9,10,10
84330,0.0,563,7.0,Inbound,8.0,20,12,12
84331,1.0,573,5.0,Outbound,17.0,14,2,4
84332,6.0,562,6.0,Outbound,9.0,6,4,4
84333,1.0,579,5.0,Outbound,18.0,15,11,1
84334,5.0,552,6.0,Outbound,6.0,16,8,8
84335,1.0,581,6.0,Inbound,7.0,7,6,10
84336,3.0,555,3.0,Inbound,9.0,6,10,1
84337,1.0,566,6.0,Outbound,18.0,14,1,9
84338,7.0,550,6.0,Inbound,15.0,12,12,7
84339,5.0,576,5.0,Inbound,12.0,13,2,9
84340,5.0,552,6.0,Inbound,15.0,12,3,3
84341,4.0,555,2.0,Inbound,10.0,0,4,2
84342,1.0,569,4.0,Outbound,17.0,13,12,2
84343,2.0,555,3.0,Inbound,11.0,7,2,2
84344,1.0,571,3.0,Outbound,17.0,14,2,3
84345,5.0,552,6.0,Inbound,13.0,10,5,4
84346,6.0,550,6.0,Outbound,11.0,7,12,6
84347,4.0,555,3.0,Inbound,8.0,5,3,2
84348,1.0,555,5.0,Outbound,9.0,6,5,7
84349,3.0,554,4.0,Outbound,11.0,7,11,10
84350,2.0,572,6.0,Inbound,14.0,14,3,1
84351,1.0,566,6.0,Inbound,7.0,7,2,7
84352,5.0,553,7.0,Inbound,13.0,9,3,2
84353,1.0,573,6.0,Inbound,7.0,7,2,7
84354,5.0,552,6.0,Inbound,12.0,9,6,7
84355,5.0,572,6.0,Outbound,15.0,12,12,12
84356,5.0,552,5.0,Inbound,7.0,6,11,9
84357,1.0,566,4.0,Inbound,8.0,10,1,5
84358,5.0,552,6.0,Outbound,9.0,6,12,1
84359,5.0,572,5.0,Outbound,12.0,9,4,8
84360,6.0,550,6.0,Inbound,13.0,9,10,4
84361,6.0,560,6.0,Inbound,18.0,15,4,9
84362,1.0,566,8.0,Outbound,17.0,14,1,11
84363,1.0,579,5.0,Inbound,7.0,6,12,11
84364,4.0,554,5.0,Inbound,8.0,5,8,8
84365,2.0,555,5.0,Inbound,17.0,14,2,2
84366,1.0,555,6.0,Outbound,14.0,10,11,11
84367,12.0,577,5.0,Outbound,14.0,10,6,8
84368,7.0,565,8.0,Outbound,17.0,14,2,2
84369,1.0,555,5.0,Outbound,14.0,21,5,8
84370,4.0,560,6.0,Outbound,8.0,8,1,8
84371,6.0,566,10.0,Outbound,17.0,14,8,11
84372,1.0,555,6.0,Outbound,15.0,11,4,8
84373,0.0,550,5.0,Outbound,17.0,14,9,11
84374,1.0,555,3.0,Inbound,11.0,7,1,6
84375,1.0,554,5.0,Outbound,12.0,9,10,1
84376,5.0,573,5.0,Inbound,7.0,6,7,10
84377,8.0,565,8.0,Outbound,7.0,7,4,10
84378,1.0,555,5.0,Inbound,17.0,14,2,7
84379,1.0,569,4.0,Outbound,18.0,15,11,12
84380,4.0,551,6.0,Inbound,6.0,14,4,5
84381,5.0,554,5.0,Outbound,12.0,9,5,9
84382,6.0,569,1.0,Inbound,6.0,6,6,7
84383,1.0,581,5.0,Outbound,18.0,15,9,12
84384,6.0,563,7.0,Inbound,8.0,0,7,7
84385,7.0,563,7.0,Outbound,9.0,6,8,1
84386,1.0,566,8.0,Inbound,12.0,9,8,1
84387,6.0,560,6.0,Outbound,15.0,12,5,2
84388,1.0,555,6.0,Inbound,9.0,5,1,4
84389,6.0,570,18.0,Outbound,15.0,12,2,5
84390,1.0,558,17.0,Inbound,14.0,11,4,2
84391,1.0,577,8.0,Outbound,7.0,7,4,3
84392,1.0,573,5.0,Outbound,18.0,15,7,10
84393,1.0,555,6.0,Outbound,16.0,13,5,9
84394,1.0,551,5.0,Inbound,8.0,9,5,8
84395,1.0,581,1.0,Inbound,7.0,7,8,9
84396,1.0,581,3.0,Inbound,7.0,7,7,6
84397,1.0,573,4.0,Outbound,17.0,13,3,4
84398,5.0,552,7.0,Inbound,11.0,7,1,3
84399,6.0,560,15.0,Inbound,16.0,12,8,7
84400,7.0,574,5.0,Outbound,15.0,12,7,6
84401,1.0,555,6.0,Inbound,9.0,6,7,2
84402,1.0,555,6.0,Outbound,15.0,16,12,6
84403,1.0,571,10.0,Inbound,8.0,1,12,5
84404,5.0,558,10.0,Outbound,8.0,6,8,2
84405,1.0,566,6.0,Outbound,17.0,14,11,7
84406,1.0,554,5.0,Outbound,15.0,12,7,9
84407,4.0,556,6.0,Outbound,15.0,11,10,10
84408,5.0,554,5.0,Inbound,8.0,7,4,6
84409,1.0,555,3.0,Inbound,22.0,17,10,10
84410,9.0,565,8.0,Outbound,21.0,18,10,11
84411,1.0,555,4.0,Inbound,11.0,8,3,6
84412,1.0,555,5.0,Inbound,1.0,22,9,12
84413,1.0,555,5.0,Inbound,6.0,6,5,7
84414,1.0,577,5.0,Inbound,8.0,23,10,2
84415,5.0,552,6.0,Inbound,16.0,13,7,8
84416,4.0,567,9.0,Outbound,6.0,6,7,11
84417,5.0,553,5.0,Inbound,12.0,8,8,12
84418,4.0,566,8.0,Inbound,7.0,9,10,2
84419,6.0,560,6.0,Inbound,15.0,12,6,4
84420,2.0,573,3.0,Outbound,17.0,13,9,9
84421,1.0,551,4.0,Inbound,6.0,6,4,7
84422,2.0,555,6.0,Inbound,6.0,6,7,9
84423,3.0,567,9.0,Inbound,12.0,9,10,12
84424,4.0,550,6.0,Outbound,15.0,12,10,3
84425,1.0,573,6.0,Inbound,7.0,7,11,12
84426,1.0,569,4.0,Outbound,17.0,14,12,1
84427,4.0,555,5.0,Inbound,15.0,12,12,1
84428,4.0,561,5.0,Inbound,8.0,12,12,11
84429,2.0,575,5.0,Inbound,15.0,12,7,8
84430,4.0,550,6.0,Inbound,16.0,12,3,5
84431,3.0,555,3.0,Outbound,17.0,14,2,5
84432,1.0,555,6.0,Inbound,15.0,11,3,9
84433,1.0,555,3.0,Inbound,13.0,10,3,4
84434,1.0,551,6.0,Outbound,18.0,14,11,5
84435,1.0,566,8.0,Outbound,17.0,14,4,8
84436,4.0,554,5.0,Outbound,18.0,14,9,9
84437,5.0,552,6.0,Outbound,10.0,7,1,5
84438,6.0,560,6.0,Outbound,16.0,13,10,11
84439,9.0,572,6.0,Inbound,9.0,6,2,2
84440,6.0,563,16.0,Inbound,9.0,5,7,12
84441,6.0,561,5.0,Outbound,17.0,14,3,3
84442,7.0,572,6.0,Outbound,7.0,7,5,1
84443,1.0,565,6.0,Inbound,12.0,8,1,9
84444,5.0,554,5.0,Outbound,13.0,10,6,8
84445,2.0,555,5.0,Outbound,16.0,13,4,5
84446,4.0,571,6.0,Inbound,8.0,7,12,3
84447,6.0,563,7.0,Inbound,9.0,6,10,12
84448,5.0,554,5.0,Outbound,15.0,12,2,8
84449,12.0,557,17.0,Outbound,12.0,9,12,2
84450,6.0,560,6.0,Inbound,19.0,6,8,6
84451,7.0,562,6.0,Inbound,12.0,9,6,5
84452,1.0,555,3.0,Outbound,6.0,0,11,1
84453,1.0,555,5.0,Outbound,16.0,13,9,1
84454,1.0,573,5.0,Inbound,7.0,6,6,8
84455,1.0,555,4.0,Inbound,14.0,11,3,5
84456,4.0,554,5.0,Outbound,18.0,15,8,9
84457,4.0,555,5.0,Outbound,7.0,7,1,3
84458,6.0,560,6.0,Inbound,12.0,8,6,4
84459,5.0,552,6.0,Outbound,17.0,13,8,9
84460,1.0,555,6.0,Inbound,16.0,13,8,9
84461,7.0,579,4.0,Inbound,7.0,6,11,11
84462,5.0,552,6.0,Outbound,11.0,8,11,11
84463,1.0,555,6.0,Outbound,16.0,12,6,1
84464,4.0,554,5.0,Inbound,20.0,17,11,1
84465,5.0,572,6.0,Outbound,15.0,19,11,2
84466,1.0,569,6.0,Outbound,18.0,15,1,7
84467,6.0,560,6.0,Inbound,11.0,7,9,11
84468,3.0,550,6.0,Outbound,14.0,10,7,9
84469,2.0,555,5.0,Outbound,16.0,12,10,9
84470,2.0,575,3.0,Inbound,8.0,10,1,3
84471,6.0,560,6.0,Outbound,12.0,8,9,3
84472,1.0,555,6.0,Outbound,8.0,14,6,12
84473,5.0,572,5.0,Inbound,16.0,13,11,12
84474,6.0,563,7.0,Inbound,15.0,19,11,12
84475,1.0,551,5.0,Inbound,7.0,7,8,12
84476,7.0,563,7.0,Inbound,17.0,13,10,12
84477,4.0,550,6.0,Outbound,18.0,15,1,4
84478,6.0,560,6.0,Outbound,12.0,9,11,7
84479,1.0,555,5.0,Outbound,15.0,11,11,2
84480,7.0,563,7.0,Inbound,15.0,12,7,6
84481,1.0,555,6.0,Outbound,20.0,17,8,3
84482,1.0,551,6.0,Inbound,7.0,7,5,11
84483,1.0,555,5.0,Outbound,17.0,14,2,6
84484,1.0,555,2.0,Outbound,14.0,11,3,3
84485,2.0,555,5.0,Outbound,14.0,10,2,2
84486,6.0,570,6.0,Inbound,14.0,11,3,2
84487,4.0,573,6.0,Inbound,8.0,1,5,6
84488,3.0,555,6.0,Inbound,10.0,6,12,4
84489,2.0,555,6.0,Inbound,17.0,14,2,5
84490,1.0,566,8.0,Outbound,17.0,14,3,1
84491,5.0,572,3.0,Outbound,16.0,13,7,2
84492,1.0,555,5.0,Inbound,20.0,16,9,12
84493,5.0,550,6.0,Outbound,16.0,13,8,9
84494,5.0,552,5.0,Inbound,16.0,13,7,3
84495,1.0,573,5.0,Outbound,17.0,14,4,7
84496,2.0,555,6.0,Outbound,8.0,6,12,12
84497,1.0,555,2.0,Inbound,7.0,7,9,8
84498,3.0,555,8.0,Inbound,15.0,12,8,8
84499,1.0,577,4.0,Inbound,8.0,16,1,4
84500,3.0,576,4.0,Inbound,6.0,10,7,11
84501,4.0,555,6.0,Outbound,17.0,14,2,11
84502,3.0,555,5.0,Outbound,16.0,12,5,6
84503,1.0,579,5.0,Outbound,17.0,14,1,7
84504,5.0,555,6.0,Outbound,17.0,14,2,5
84505,4.0,555,5.0,Inbound,9.0,6,1,3
84506,1.0,569,17.0,Inbound,7.0,7,1,7
84507,2.0,561,6.0,Inbound,8.0,8,2,6
84508,1.0,579,5.0,Outbound,17.0,14,10,9
84509,6.0,553,16.0,Inbound,12.0,9,5,3
84510,1.0,573,6.0,Outbound,16.0,13,12,5
84511,1.0,555,7.0,Outbound,20.0,17,5,1
84512,2.0,555,5.0,Outbound,15.0,12,10,2
84513,1.0,555,6.0,Outbound,15.0,12,4,10
84514,1.0,555,6.0,Outbound,14.0,10,9,3
84515,2.0,555,6.0,Outbound,16.0,12,9,11
84516,1.0,555,4.0,Outbound,13.0,10,3,4
84517,5.0,552,6.0,Outbound,9.0,6,1,11
84518,6.0,552,5.0,Inbound,15.0,12,3,6
84519,1.0,555,3.0,Inbound,13.0,10,3,3
84520,1.0,555,5.0,Outbound,16.0,12,7,10
84521,1.0,555,6.0,Outbound,15.0,11,11,4
84522,1.0,571,6.0,Outbound,18.0,15,6,3
84523,1.0,555,1.0,Outbound,21.0,18,1,1
84524,1.0,550,6.0,Inbound,16.0,13,10,3
84525,1.0,569,3.0,Inbound,8.0,9,6,7
84526,1.0,555,5.0,Inbound,15.0,11,8,10
84527,7.0,562,3.0,Outbound,15.0,11,11,9
84528,1.0,552,6.0,Outbound,15.0,12,3,9
84529,2.0,555,6.0,Inbound,16.0,13,1,3
84530,6.0,560,7.0,Outbound,17.0,14,12,1
84531,1.0,555,5.0,Outbound,14.0,11,3,5
84532,7.0,563,6.0,Outbound,7.0,7,5,12
84533,3.0,581,6.0,Outbound,17.0,14,10,8
84534,1.0,555,4.0,Inbound,9.0,6,7,8
84535,1.0,569,6.0,Outbound,17.0,15,6,6
84536,5.0,576,7.0,Inbound,9.0,5,3,6
84537,6.0,553,7.0,Outbound,17.0,14,9,12
84538,1.0,576,5.0,Outbound,8.0,16,11,1
84539,2.0,555,6.0,Outbound,13.0,10,3,6
84540,6.0,560,6.0,Inbound,12.0,9,12,12
84541,1.0,555,3.0,Outbound,15.0,11,10,11
84542,1.0,555,6.0,Outbound,11.0,8,3,7
84543,1.0,579,5.0,Inbound,7.0,7,2,5
84544,6.0,561,12.0,Inbound,7.0,7,1,5
84545,4.0,576,5.0,Inbound,10.0,7,12,11
84546,1.0,579,5.0,Outbound,18.0,14,6,9
84547,1.0,581,6.0,Outbound,17.0,14,7,3
84548,5.0,560,6.0,Inbound,11.0,7,11,12
84549,1.0,569,6.0,Inbound,8.0,14,12,7
84550,5.0,550,6.0,Inbound,11.0,8,3,9
84551,5.0,552,9.0,Inbound,7.0,7,2,1
84552,2.0,575,5.0,Inbound,15.0,12,6,7
84553,3.0,555,4.0,Outbound,6.0,6,3,1
84554,1.0,555,6.0,Outbound,14.0,19,8,12
84555,3.0,555,5.0,Outbound,11.0,8,3,3
84556,1.0,561,6.0,Inbound,7.0,7,3,9
84557,6.0,550,6.0,Inbound,11.0,8,10,5
84558,2.0,555,5.0,Inbound,8.0,15,4,6
84559,2.0,555,6.0,Outbound,14.0,11,3,7
84560,4.0,555,5.0,Outbound,12.0,9,8,9
84561,5.0,575,6.0,Inbound,6.0,9,5,4
84562,8.0,563,7.0,Outbound,11.0,8,2,1
84563,6.0,560,7.0,Outbound,1.0,0,8,9
84564,6.0,560,6.0,Inbound,15.0,12,1,8
84565,6.0,553,6.0,Inbound,10.0,6,6,3
84566,2.0,572,5.0,Outbound,10.0,7,11,1
84567,2.0,555,6.0,Inbound,12.0,8,8,12
84568,3.0,560,6.0,Outbound,6.0,17,11,12
84569,3.0,555,3.0,Outbound,15.0,12,6,8
84570,1.0,555,6.0,Inbound,15.0,12,12,5
84571,6.0,550,5.0,Outbound,7.0,6,11,12
84572,1.0,555,2.0,Inbound,9.0,6,4,3
84573,6.0,560,6.0,Outbound,12.0,8,9,6
84574,6.0,550,6.0,Inbound,19.0,16,9,10
84575,5.0,553,6.0,Inbound,12.0,9,7,6
84576,1.0,555,6.0,Inbound,12.0,8,7,1
84577,1.0,574,6.0,Inbound,14.0,10,11,3
84578,9.0,563,7.0,Outbound,8.0,9,2,7
84579,6.0,550,6.0,Outbound,7.0,7,4,4
84580,5.0,550,6.0,Inbound,17.0,14,8,8
84581,1.0,554,5.0,Outbound,18.0,15,7,11
84582,1.0,555,6.0,Inbound,19.0,16,8,9
84583,1.0,555,6.0,Outbound,15.0,12,10,4
84584,4.0,555,1.0,Inbound,18.0,15,10,7
84585,0.0,579,5.0,Inbound,7.0,6,10,5
84586,5.0,577,6.0,Inbound,7.0,7,6,6
84587,9.0,567,9.0,Outbound,7.0,6,10,4
84588,5.0,555,7.0,Inbound,14.0,11,3,4
84589,4.0,575,6.0,Outbound,18.0,15,8,8
84590,1.0,555,5.0,Outbound,13.0,9,9,2
84591,1.0,569,6.0,Inbound,7.0,6,12,7
84592,4.0,554,5.0,Inbound,8.0,5,6,11
84593,4.0,556,3.0,Inbound,23.0,20,4,12
84594,1.0,555,5.0,Outbound,11.0,7,1,7
84595,1.0,554,5.0,Outbound,7.0,6,12,11
84596,5.0,561,3.0,Inbound,7.0,7,9,5
84597,1.0,573,5.0,Outbound,18.0,14,6,10
84598,4.0,556,6.0,Outbound,11.0,8,4,5
84599,1.0,555,3.0,Outbound,10.0,7,9,10
84600,5.0,550,6.0,Inbound,12.0,8,6,5
84601,1.0,555,6.0,Inbound,6.0,5,12,8
84602,2.0,555,6.0,Inbound,5.0,22,10,11
84603,1.0,555,3.0,Outbound,15.0,12,2,4
84604,5.0,572,5.0,Inbound,14.0,11,4,1
84605,7.0,569,6.0,Inbound,9.0,6,4,6
84606,2.0,555,4.0,Inbound,10.0,18,2,3
84607,1.0,566,6.0,Outbound,17.0,13,6,1
84608,4.0,555,5.0,Inbound,11.0,8,3,3
84609,0.0,579,16.0,Inbound,7.0,6,12,5
84610,9.0,579,4.0,Outbound,17.0,14,7,7
84611,1.0,566,6.0,Inbound,19.0,16,1,9
84612,1.0,555,6.0,Inbound,11.0,8,3,10
84613,4.0,555,6.0,Outbound,15.0,11,2,3
84614,6.0,553,1.0,Outbound,17.0,13,6,7
84615,7.0,563,8.0,Outbound,9.0,5,7,9
84616,3.0,555,5.0,Outbound,15.0,12,11,10
84617,1.0,555,3.0,Outbound,17.0,14,2,2
84618,7.0,563,7.0,Outbound,1.0,16,1,2
84619,1.0,566,7.0,Outbound,18.0,15,7,4
84620,1.0,555,1.0,Outbound,7.0,6,12,3
84621,1.0,551,5.0,Outbound,17.0,14,2,5
84622,3.0,576,4.0,Inbound,9.0,19,11,11
84623,1.0,574,15.0,Inbound,8.0,23,12,10
84624,3.0,555,3.0,Outbound,14.0,10,7,7
84625,2.0,551,5.0,Outbound,17.0,14,3,6
84626,5.0,573,6.0,Outbound,17.0,14,1,3
84627,6.0,572,5.0,Outbound,19.0,15,8,2
84628,9.0,567,8.0,Inbound,5.0,21,10,8
84629,1.0,555,5.0,Outbound,18.0,15,6,8
84630,9.0,578,5.0,Outbound,15.0,7,9,1
84631,1.0,555,5.0,Inbound,12.0,8,1,7
84632,2.0,555,5.0,Outbound,15.0,12,12,1
84633,3.0,572,6.0,Inbound,18.0,15,1,8
84634,3.0,555,4.0,Inbound,17.0,14,2,1
84635,5.0,556,4.0,Inbound,23.0,20,9,3
84636,1.0,575,3.0,Outbound,18.0,15,1,5
84637,4.0,555,4.0,Outbound,18.0,14,8,8
84638,6.0,560,6.0,Outbound,7.0,7,2,10
84639,1.0,551,5.0,Outbound,18.0,15,12,4
84640,6.0,550,6.0,Outbound,15.0,11,4,3
84641,6.0,563,7.0,Inbound,9.0,6,7,7
84642,6.0,560,6.0,Inbound,15.0,12,10,10
84643,6.0,562,7.0,Outbound,11.0,8,2,6
84644,3.0,572,6.0,Outbound,11.0,7,2,7
84645,6.0,563,7.0,Outbound,15.0,12,7,1
84646,4.0,555,5.0,Outbound,16.0,6,9,9
84647,6.0,565,8.0,Inbound,12.0,9,2,5
84648,5.0,550,6.0,Inbound,12.0,9,9,9
84649,5.0,553,6.0,Inbound,10.0,7,10,10
84650,5.0,554,5.0,Inbound,8.0,16,10,11
84651,4.0,551,6.0,Inbound,7.0,7,3,4
84652,2.0,555,5.0,Outbound,13.0,10,3,5
84653,1.0,555,7.0,Inbound,14.0,11,3,11
84654,1.0,555,3.0,Inbound,9.0,6,3,5
84655,1.0,558,3.0,Inbound,14.0,11,8,8
